,X,president,speech_year,month,avg_sentiment,avg_approval,unemploychg,sp500chg,cons_sentchg,real_gdpchg,cpichg,pcechg,gdpc1chg,ind_prochg,savingschg,avg_sentiment_ctr
621,1751,RICHARD NIXON,1973,12/1/73,0.458358663,0.28,-2.083333333,1.656944578,0,3.8,-10.45751634,-0.410537119,0,-0.234463122,0.4,-0.119695195
622,1752,RICHARD NIXON,1974,1/1/74,0.381097561,0.253333333,-4.081632653,-1.004616063,0,-3.4,-12.95896328,10.81451061,-0.859765082,-0.700807941,-0.5,-0.196956297
623,1753,RICHARD NIXON,1974,2/1/74,0.519520757,0.255,-1.960784314,-0.362430361,-19.21568627,-3.4,-12.82051282,7.054833239,0,-0.310233219,-0.1,-0.058533101
624,1754,RICHARD NIXON,1974,3/1/74,0.70521542,0.255,1.923076923,-2.327996234,0,-3.4,-12.68498943,15.7806002,0,0.028446338,-0.8,0.127161562
625,1755,RICHARD NIXON,1974,4/1/74,0.711785714,0.253333333,0,-3.905091384,0,1,-7.531380753,12.51386732,0.237677093,-0.356654122,-0.3,0.133731856
626,1756,RICHARD NIXON,1974,5/1/74,0.510131195,0.256666667,0,-3.355109143,16.66666667,1,-12.47401247,15.28326746,0,0.808348283,-0.3,-0.067922663
627,1757,RICHARD NIXON,1974,6/1/74,0.647105509,0.26,-5.882352941,-1.466543326,0,1,-9.87654321,7.285342585,0,-0.113457605,0,0.069051651
628,1758,RICHARD NIXON,1974,7/1/74,0.576417234,0.23,-1.851851852,-7.779072093,0,-3.7,-7.346938776,12.80172414,-0.945133788,0.046670616,0,-0.001636624
629,1759,RICHARD NIXON,1974,8/1/74,0.856292517,0.24,0,-9.027860523,-10.67961165,-3.7,-14.60446247,21.62277428,0,-0.971957441,-0.7,0.278238659
630,1760,RONALD REAGAN,1981,1/1/81,0.548953824,0.51,-4.166666667,-4.57424295,10.69767442,8.1,-11.11111111,11.85937247,1.959438089,-0.566256567,-0.5,-0.029100034
631,1761,RONALD REAGAN,1981,2/1/81,0.499392097,0.55,1.333333333,1.327673454,-6.302521008,8.1,-11.00917431,9.112299465,0,-0.470565365,-0.1,-0.078661761
632,1762,RONALD REAGAN,1981,3/1/81,0.47673527,0.66,0,3.603257299,-0.597907324,8.1,-8.181818182,11.90956374,0,0.534258616,0,-0.101318587
633,1763,RONALD REAGAN,1981,4/1/81,0.674670719,0.66,2.702702703,-2.345589706,8.872180451,-2.9,-6.772009029,0.945924641,-0.741078001,-0.446468537,0.1,0.096616862
634,1764,RONALD REAGAN,1981,5/1/81,0.747431078,0.68,-4.166666667,-0.165651685,5.386740331,-2.9,-8.080808081,5.923125394,0,0.596558025,0.1,0.16937722
635,1765,RONALD REAGAN,1981,6/1/81,0.618011464,0.576666667,0,-1.040794209,-4.193971166,-2.9,-10.70234114,12.97941269,0,0.473389212,-0.2,0.039957606
636,1766,RONALD REAGAN,1981,7/1/81,0.591190476,0.576666667,4,-0.221026587,1.367989056,4.9,-13.25966851,4.714396485,1.197524378,0.65307266,1.5,0.013136618
637,1767,RONALD REAGAN,1981,8/1/81,0.755336617,0.59,-2.777777778,-6.209896978,4.183535762,4.9,-9.180327869,15.13825241,0,-0.00940341,-0.3,0.17728276
638,1768,RONALD REAGAN,1981,9/1/81,0.528263445,0.51,-2.702702703,-5.383175296,-5.310880829,4.9,-11.71366594,-0.671209194,0,-0.587580313,0.4,-0.049790413
639,1769,RONALD REAGAN,1981,10/1/81,0.665634921,0.54,-3.947368421,4.914786538,-3.830369357,-4.3,-3.866809882,-0.976850674,-1.089546132,-0.680543678,0.6,0.087581063
640,1770,RONALD REAGAN,1981,11/1/81,0.512251984,0.51,-5.063291139,3.659036046,-11.09530583,-4.3,-5.139186296,4.093894801,0,-1.138963446,0.2,-0.065801874
641,1771,RONALD REAGAN,1981,12/1/81,0.618381759,0.48,-2.409638554,-3.007514887,2.88,-4.3,-3.837953092,11.08291891,0,-1.097361707,-0.7,0.040327902
642,1772,RONALD REAGAN,1982,1/1/82,0.366018788,0.48,-1.176470588,-1.754386738,10.41990669,-6.1,-3.825717322,5.008045052,-1.55354055,-1.987231066,0.2,-0.212035069
643,1773,RONALD REAGAN,1982,2/1/82,0.544508449,0.46,-3.488372093,-6.054818006,-6.338028169,-6.1,-3.813559322,14.48099745,0,1.971666365,-0.6,-0.033545409
644,1774,RONALD REAGAN,1982,3/1/82,0.368806073,0.46,-1.123595506,-1.016711157,-6.766917293,-6.1,0,1.721749456,0,-0.758485446,0.1,-0.209247785
645,1775,RONALD REAGAN,1982,4/1/82,0.622216931,0.44,-3.333333333,4.001431797,5.64516129,1.8,-3.801478353,1.304283385,0.456196565,-0.886850453,0.7,0.044163073
646,1776,RONALD REAGAN,1982,5/1/82,0.429831933,0.44,-1.075268817,-3.916184234,3.053435115,1.8,-11.36842105,10.7782658,0,-0.638934581,-0.6,-0.148221925
647,1777,RONALD REAGAN,1982,6/1/82,0.536623677,0.44,-2.127659574,-2.028956079,-2.666666667,1.8,-13.76433785,2.11298606,0,-0.334286729,0,-0.041430181
648,1778,RONALD REAGAN,1982,7/1/82,0.533294301,0.41,-2.083333333,-2.299064845,-0.456621005,-1.5,-6.18556701,14.12040428,-0.382295254,-0.312793932,0.2,-0.044759557
649,1779,RONALD REAGAN,1982,8/1/82,0.545260989,0.405,0,11.59772758,0,-1.5,-2.461538462,4.574847988,0,-0.872669018,0.1,-0.032792869
650,1780,RONALD REAGAN,1982,9/1/82,0.506770578,0.42,-3.06122449,0.761439197,5.963302752,-1.5,0,14.13393587,0,-0.304589088,-0.8,-0.07128328
651,1781,RONALD REAGAN,1982,10/1/82,0.658495671,0.41,-2.97029703,11.04467964,5.916305916,0.2,-4.912998976,12.08780766,0.039942463,-0.899089129,-0.5,0.080441813
652,1782,RONALD REAGAN,1982,11/1/82,0.554412972,0.425,-3.846153846,3.597066979,-1.771117166,0.2,1.22324159,13.26559413,0,-0.388849031,-0.4,-0.023640886
653,1783,RONALD REAGAN,1982,12/1/82,0.568886744,0.41,0,1.523135794,-0.27739251,0.2,3.673469388,6.867352161,0,-0.730934885,0,-0.009167114
654,1784,RONALD REAGAN,1983,1/1/83,0.568869732,0.36,3.703703704,3.313427214,-2.086230876,5.4,-2.456499488,6.883789785,1.317854311,1.937599632,0.2,-0.009184126
655,1785,RONALD REAGAN,1983,2/1/83,0.641438191,0.38,0,1.899514758,5.965909091,5.4,-1.225740552,1.655933763,0,-0.625726998,0,0.063384334
656,1786,RONALD REAGAN,1983,3/1/83,0.482282004,0.4,0.961538462,3.309475257,8.310991957,5.4,-1.224489796,14.2214056,0,0.815272443,-0.5,-0.095771854
657,1787,RONALD REAGAN,1983,4/1/83,0.348522662,0.41,0.970873786,7.498682973,10.27227723,9.4,-8.562691131,12.85636463,2.275605385,1.223168343,-0.3,-0.229531196
658,1788,RONALD REAGAN,1983,5/1/83,0.65167298,0.44,0.980392157,-1.24064592,4.713804714,9.4,-4.858299595,10.51024075,0,0.679592766,-0.4,0.073619122
659,1789,RONALD REAGAN,1983,6/1/83,0.647898295,0.445,0,3.232957714,-1.178992497,9.4,-2.419354839,16.08263948,0,0.599517995,-0.8,0.069844437
660,1790,RONALD REAGAN,1983,7/1/83,0.594425548,0.43,6.930693069,-3.030303645,0.650759219,8.2,-4.828973843,14.97363796,1.999068802,1.516591431,0.5,0.01637169
661,1791,RONALD REAGAN,1983,8/1/83,0.504700328,0.426666667,-1.063829787,1.131887317,-2.047413793,8.2,-3.607214429,8.331886825,0,1.115185084,-0.4,-0.073353529
662,1792,RONALD REAGAN,1983,9/1/83,0.555815972,0.47,3.157894737,1.01582303,-1.100110011,8.2,-3.596403596,7.498707119,0,1.515841206,0.4,-0.022237886
663,1793,RONALD REAGAN,1983,10/1/83,0.627484472,0.45,4.347826087,-1.517434753,-0.667408231,8.6,-4.780876494,11.66645252,2.086219328,0.822698108,0.1,0.049430614
664,1794,RONALD REAGAN,1983,11/1/83,0.518253968,0.52,3.409090909,1.74258083,2.015677492,8.6,-3.571428571,4.4282321,0,0.361257107,0.6,-0.05979989
665,1795,RONALD REAGAN,1983,12/1/83,0.584249084,0.53,2.352941176,-0.883414094,3.402854007,8.6,-3.560830861,13.84439843,0,0.516182093,-0.2,0.006195226
666,1796,RONALD REAGAN,1984,1/1/84,0.518437118,0.53,3.614457831,-0.921596474,6.263269639,8.1,-8.284023669,12.93449198,1.95476964,1.99173194,-0.1,-0.059616739
667,1797,RONALD REAGAN,1984,2/1/84,0.682073844,0.55,2.5,-3.88593467,-2.697302697,8.1,-5.876591577,-7.88625279,0,0.439946884,1.7,0.104019986
668,1798,RONALD REAGAN,1984,3/1/84,0.57139765,0.525,0,1.349799457,3.696098563,8.1,-3.50877193,14.02954025,0,0.486891317,-0.2,-0.006656208
669,1799,RONALD REAGAN,1984,4/1/84,0.679692691,0.51,1.282051282,0.54655738,-4.851485149,7.1,-4.664723032,12.78170752,1.727790858,0.643502278,0,0.101638833
670,1800,RONALD REAGAN,1984,5/1/84,0.512737702,0.51,3.896103896,-5.935645,2.081165453,7.1,-2.323330106,8.301119023,0,0.456190395,-0.4,-0.065316156
671,1801,RONALD REAGAN,1984,6/1/84,0.531004141,0.53,2.702702703,1.746921254,-2.650356779,7.1,-2.31884058,10.23237018,0,0.351089436,0,-0.047049717
672,1802,RONALD REAGAN,1984,7/1/84,0.543854875,0.525,-4.166666667,-1.645116278,1.151832461,3.9,-4.628736741,-0.480846289,0.96406411,0.317128706,0.5,-0.034198983
673,1803,RONALD REAGAN,1984,8/1/84,0.61318254,0.53,0,10.63320628,2.587991718,3.9,-3.458213256,8.46628718,0,0.089328379,0.2,0.035128682
674,1804,RONALD REAGAN,1984,9/1/84,0.623481117,0.55,2.666666667,-0.347964377,1.816347124,3.9,-3.448275862,10.31764987,0,-0.18045686,0,0.045427259
675,1805,RONALD REAGAN,1984,10/1/84,0.533092021,0.58,-1.369863014,-0.00602649,-4.558969277,3.3,-4.584527221,-1.183992422,0.820862811,-0.162936788,-0.1,-0.044961837
676,1806,RONALD REAGAN,1984,11/1/84,0.508974868,0.61,2.702702703,-1.511225276,-0.62305296,3.3,-2.283539486,19.00999486,0,0.393974549,-0.8,-0.06907899
677,1807,RONALD REAGAN,1984,12/1/84,0.48951094,0.59,-1.388888889,2.237439146,-2.925809822,3.3,-2.279202279,5.226724741,0,0.118939304,0.3,-0.088542918
678,1808,RONALD REAGAN,1985,1/1/85,0.659393939,0.61,0,7.408514488,3.336921421,3.9,-2.274881517,16.82025865,0.969086807,-0.166103799,-0.9,0.081340082
679,1809,RONALD REAGAN,1985,2/1/85,0.555542755,0.58,1.369863014,0.862878114,-2.395833333,3.9,-6.811731315,10.08095311,0,0.354671203,-1.2,-0.022511103
680,1810,RONALD REAGAN,1985,3/1/85,0.426744186,0.55,0,-0.287001336,0,3.9,-5.644402634,3.498939715,0,0.155496702,-0.4,-0.151309672
681,1811,RONALD REAGAN,1985,4/1/85,0.660081054,0.53,-1.388888889,-0.459427644,0.960512273,3.6,-2.247191011,4.983953181,0.880455333,-0.268683804,1.2,0.082027196
682,1812,RONALD REAGAN,1985,5/1/85,0.535897436,0.55,1.369863014,5.405105317,-2.959830867,3.6,-2.242990654,16.64974619,0,0.143767016,1.2,-0.042156422
683,1813,RONALD REAGAN,1985,6/1/85,0.471554834,0.61,-2.777777778,1.213401722,5.119825708,3.6,-3.358208955,-3.115264798,0,0.067077769,-1.5,-0.106499024
684,1814,RONALD REAGAN,1985,7/1/85,0.399795918,0.645,0,-0.484757869,-2.590673575,6.2,-2.23255814,11.73495947,1.527124327,-0.649225133,-0.5,-0.178257939
685,1815,RONALD REAGAN,1985,8/1/85,0.377297896,0.626666667,4.054054054,-1.199451615,-1.70212766,6.2,-2.228412256,16.08425084,0,0.408930426,-0.9,-0.200755962
686,1816,RONALD REAGAN,1985,9/1/85,0.635076531,0.623333333,0,-3.472407796,-0.324675325,6.2,-2.224281742,18.57490644,0,0.427708241,-0.9,0.057022673
687,1817,RONALD REAGAN,1985,10/1/85,0.421565114,0.62,0,4.250881434,-4.017372421,3,-4.440333025,-16.70304505,0.743292028,-0.412256899,1.8,-0.156488744
688,1818,RONALD REAGAN,1985,11/1/85,0.340428571,0.666666667,1.408450704,6.506158753,2.828054299,3,-5.529953917,6.662312214,0,0.336467535,-0.1,-0.237625286
689,1819,RONALD REAGAN,1985,12/1/85,0.579365079,0.668333333,0,4.50610926,3.300330033,3,-5.504587156,17.40824943,0,1.054201661,-0.4,0.001311222
690,1820,RONALD REAGAN,1986,1/1/86,0.449296537,0.67,4.285714286,0.236652784,1.810436635,3.8,-4.383561644,6.744210863,0.933503889,0.465944669,0,-0.128757321
691,1821,RONALD REAGAN,1986,2/1/86,0.445890023,0.65,-7.462686567,7.148927695,0.313807531,3.8,2.183803458,-2.928796293,0,-0.664442552,0.7,-0.132163835
692,1822,RONALD REAGAN,1986,3/1/86,0.376207729,0.63,0,5.279391903,-0.834202294,3.8,6.563354603,1.446705907,0,-0.683290474,0.6,-0.201846128
693,1823,RONALD REAGAN,1986,4/1/86,0.673099415,0.64,1.388888889,-1.414813765,1.156677182,1.8,4.399633364,4.929876753,0.450383949,0.042446774,-0.2,0.095045557
694,1824,RONALD REAGAN,1986,5/1/86,0.410068847,0.655,-1.408450704,5.022928753,-1.455301455,1.8,-3.311867525,9.438487585,0,0.211436673,-0.4,-0.167985011
695,1825,RONALD REAGAN,1986,6/1/86,0.584063492,0.67,0,1.410952058,4.746835443,1.8,-4.403669725,1.763779528,0,-0.333597954,0.1,0.006009634
696,1826,RONALD REAGAN,1986,7/1/86,0.473208085,0.63,2.777777778,-5.868283063,-1.611278953,3.9,-1.096892139,8.176957752,0.957032379,0.555261532,-0.1,-0.104845773
697,1827,RONALD REAGAN,1986,8/1/86,0.526662174,0.63,1.428571429,7.119260696,-2.86591607,3.9,-1.095890411,7.246980425,0,-0.131667887,-0.3,-0.051391684
698,1828,RONALD REAGAN,1986,9/1/86,0.536083744,0.62,-1.449275362,-8.543860593,-3.161222339,3.9,-4.379562044,30.30428483,0,0.200053583,-1.8,-0.041970114
699,1829,RONALD REAGAN,1986,10/1/86,0.511740558,0.64,0,5.472933001,4.026115343,2.2,-2.181818182,-15.70765193,0.537075736,0.474244612,1.2,-0.0663133
700,1830,RONALD REAGAN,1986,11/1/86,0.593010204,0.555,1.428571429,2.147719111,-4.393305439,2.2,-2.177858439,-1.841181084,0,0.463427402,0.4,0.014956346
701,1831,RONALD REAGAN,1986,12/1/86,0.360323966,0.47,4.347826087,-2.828827129,-2.516411379,2.2,-4.347826087,28.15189182,0,0.836664773,-1.8,-0.217729892
702,1832,RONALD REAGAN,1987,1/1/87,0.485629252,0.496666667,0,13.17668962,1.459034792,3,-6.498194946,-24.66384171,0.745171443,-0.303131378,2.7,-0.092424606
703,1833,RONALD REAGAN,1987,2/1/87,0.544478654,0.4,0,3.692361894,-0.221238938,3,-4.308797127,27.06182933,0,1.298032669,-1.2,-0.033575204
704,1834,RONALD REAGAN,1987,3/1/87,0.582476771,0.46,0,2.638986518,0.66518847,3,-4.293381038,4.637372156,0,0.143917886,0,0.004422913
705,1835,RONALD REAGAN,1987,4/1/87,0.605981775,0.475,4.545454545,-1.145021208,2.202643172,4.4,-5.347593583,10.15497959,1.078897912,0.623716255,-4,0.027927918
706,1836,RONALD REAGAN,1987,5/1/87,0.49591582,0.49,0,0.603419715,-1.831896552,4.4,-3.194321207,3.79097012,0,0.646002731,3.7,-0.082138038
707,1837,RONALD REAGAN,1987,6/1/87,0.638818027,0.45,1.587301587,4.791449056,0.439077936,4.4,-5.309734513,9.605038709,0,0.466881294,-0.5,0.060764169
708,1838,RONALD REAGAN,1987,7/1/87,0.486183769,0.49,1.612903226,4.822369737,2.404371585,3.5,-3.171806167,8.552460297,0.867612039,0.694800167,-0.2,-0.091870089
709,1839,RONALD REAGAN,1987,8/1/87,0.559634039,0.48,1.639344262,3.49588397,0.747065101,3.5,-5.272407733,13.99812583,0,0.826772967,-0.3,-0.018419819
710,1840,RONALD REAGAN,1987,9/1/87,0.593738404,0.51,1.666666667,-2.416616522,-0.847457627,3.5,-4.199475066,-1.64814105,0,0.259711472,0.4,0.015684547
711,1841,RONALD REAGAN,1987,10/1/87,0.507043651,0.4875,-1.694915254,-21.76304161,-4.594017094,7,-3.138622493,3.070526147,1.717052581,1.451771775,0.7,-0.071010207
712,1842,RONALD REAGAN,1987,11/1/87,0.490326171,0.52,3.333333333,-8.534886452,-6.942889138,7,-4.173913043,3.713510927,0,0.530992737,0.2,-0.087727687
713,1843,RONALD REAGAN,1987,12/1/87,0.472916667,0.56,1.724137931,7.286147973,4.452466907,7,-2.079722704,11.41148782,0,0.479170947,0.2,-0.105137191
714,1844,RONALD REAGAN,1988,1/1/88,0.531319593,0.54,0,4.043226857,4.608294931,2.1,-4.152249135,14.97117293,0.516626303,0.045080364,-0.6,-0.046734265
715,1845,RONALD REAGAN,1988,2/1/88,0.466307634,0.52,0,4.181740268,0.881057269,2.1,-2.068965517,2.87519059,0,0.435634132,0.5,-0.111746224
716,1846,RONALD REAGAN,1988,3/1/88,0.501505033,0.51,0,-3.334325953,3.27510917,2.1,-3.098106713,14.56509592,0,0.218554719,-0.4,-0.076548825
717,1847,RONALD REAGAN,1988,4/1/88,0.349247199,0.5,5.263157895,0.942474355,-3.594080338,5.4,-7.210300429,0.920104278,1.313867291,0.564061241,0.6,-0.228806659
718,1848,RONALD REAGAN,1988,5/1/88,0.459045707,0.49,-3.703703704,0.317612613,3.947368421,5.4,-3.071672355,11.25344775,0,-0.128777473,-0.4,-0.119008151
719,1849,RONALD REAGAN,1988,6/1/88,0.524603175,0.495,3.571428571,4.325601094,-0.105485232,5.4,-5.106382979,9.072139908,0,0.253748118,0,-0.053450683
720,1850,RONALD REAGAN,1988,7/1/88,0.361277056,0.5,0,-0.541137477,-1.372756072,2.4,-5.084745763,8.750941691,0.585928772,0.041919667,0.2,-0.216776802
721,1851,RONALD REAGAN,1988,8/1/88,0.587538402,0.515,-3.703703704,-3.860010449,4.282655246,2.4,-5.063291139,9.082478236,0,0.435051743,-0.2,0.009484545
722,1852,RONALD REAGAN,1988,9/1/88,0.651746032,0.53,3.571428571,3.972933404,-0.102669405,2.4,-5.042016807,2.494061758,0,-0.268813381,0.5,0.073692174
723,1853,RONALD REAGAN,1988,10/1/88,0.444959473,0.545,0,2.596446212,-3.288797533,5.4,-4.016736402,13.76,1.332495823,0.48567535,-0.3,-0.133094385
724,1854,RONALD REAGAN,1988,11/1/88,0.444563083,0.56,1.851851852,-1.889088067,-1.168969182,5.4,-4.003336113,5.800158186,0,0.16179265,-0.2,-0.133490775
725,1855,RONALD REAGAN,1988,12/1/88,0.576046798,0.63,0,1.468757334,-1.182795699,5.4,-3.990024938,10.32009795,0,0.47798152,-0.1,-0.00200706
726,1856,RONALD REAGAN,1989,1/1/89,0.49807853,0.63,-1.886792453,7.111479162,6.528835691,4.1,-4.971002486,8.324421193,1.016602491,0.298805873,0.2,-0.079975328
